MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
4,22,2,AA,Other,Other,0,364.0,12
8,22,5,AA,BOS,ORD,0,867.0,17
1,19,7,AA,MIA,DCA,0,919.0,16
10,16,4,AA,Other,DCA,1,634.0,19
12,3,3,WN,LAS,Other,1,1416.0,16
8,3,7,AA,DFW,Other,0,1303.0,8
10,3,5,AA,CLT,DFW,0,935.0,18
3,8,6,OO,Other,LAX,0,726.0,19
3,5,3,HA,Other,Other,0,100.0,18
11,2,7,F9,DEN,Other,0,616.0,15
4,24,4,DL,DTW,LAS,0,1749.0,12
10,2,4,DL,SEA,ATL,0,2182.0,6
6,3,2,WN,Other,Other,0,776.0,20
4,20,7,F9,Other,DEN,0,775.0,6
6,4,3,WN,Other,PHX,0,1020.0,9
10,29,3,DL,MSP,LAX,0,1535.0,18
7,9,3,OO,Other,LAX,0,266.0,20
10,25,6,AA,CLT,Other,0,2077.0,8
3,14,5,YX,Other,LGA,0,647.0,17
2,15,6,OO,Other,LAX,0,726.0,16
1,17,5,AA,Other,DFW,0,1391.0,8
3,19,3,B6,Other,LAX,0,2475.0,15
10,11,6,AS,LAX,SEA,0,954.0,13
6,18,3,DL,ATL,Other,1,151.0,18
10,30,4,UA,SFO,DEN,0,967.0,18
9,27,6,NK,IAH,Other,0,966.0,11
11,3,1,UA,ORD,Other,0,1182.0,8
6,8,7,DL,Other,ATL,0,214.0,14
8,12,2,YX,Other,DCA,0,500.0,6
7,18,5,MQ,Other,DFW,0,309.0,6
3,6,4,WN,SFO,LAS,1,414.0,16
5,17,6,WN,Other,Other,0,426.0,7
11,28,5,WN,Other,Other,1,673.0,13
5,21,3,AA,Other,DFW,0,1313.0,12
12,10,3,WN,PHX,Other,0,338.0,8
4,26,6,NK,MIA,BOS,0,1258.0,16
12,4,4,DL,LGA,DFW,0,1389.0,6
1,5,7,WN,SFO,LAX,0,337.0,17
8,23,6,WN,Other,Other,0,1680.0,8
8,15,5,UA,Other,ORD,0,1012.0,16
8,16,6,AA,Other,DFW,0,1313.0,10
6,18,3,MQ,DFW,Other,0,304.0,16
2,2,7,YX,LGA,Other,0,335.0,21
9,24,3,AS,SEA,Other,0,2688.0,13
4,16,3,OO,Other,ATL,0,145.0,17
4,2,3,G4,Other,Other,1,807.0,15
7,30,3,WN,Other,Other,0,917.0,7
12,28,7,WN,DEN,Other,0,976.0,13
6,28,6,WN,DTW,Other,0,228.0,18
9,13,6,AA,Other,ORD,0,977.0,16
11,2,7,WN,MCO,DTW,1,957.0,14
8,4,1,NK,Other,LAS,1,1587.0,21
3,9,7,WN,Other,Other,1,837.0,11
3,16,7,UA,EWR,MCO,0,937.0,8
9,10,3,UA,ORD,LAS,0,1514.0,12
12,11,4,DL,Other,SEA,0,2422.0,7
7,3,4,OO,Other,DEN,0,292.0,10
9,19,5,OO,DEN,Other,0,495.0,7
10,30,4,UA,IAH,Other,0,191.0,20
6,3,2,WN,SEA,Other,1,605.0,20
10,26,7,WN,Other,Other,1,192.0,18
7,27,7,WN,Other,Other,0,484.0,20
9,22,1,B6,Other,Other,1,2465.0,21
3,5,3,OO,Other,IAH,0,422.0,8
8,23,6,F9,Other,Other,0,1025.0,18
4,25,5,AA,Other,DFW,0,761.0,11
6,10,2,WN,Other,Other,0,302.0,21
11,7,5,MQ,ORD,Other,1,264.0,17
4,29,2,WN,MCO,Other,0,990.0,18
9,24,3,UA,Other,DEN,0,1201.0,8
7,9,3,OO,Other,SFO,0,751.0,6
10,2,4,AA,MIA,Other,0,1089.0,7
11,28,5,WN,Other,Other,0,966.0,18
5,9,5,OH,CLT,Other,1,386.0,22
8,7,4,AA,SFO,PHX,0,651.0,18
11,6,4,UA,LGA,IAH,0,1416.0,6
2,10,1,AA,CLT,Other,0,940.0,20
6,9,1,AS,LAX,SEA,0,954.0,13
7,29,2,YX,BOS,Other,0,752.0,11
7,5,6,OO,DFW,Other,0,491.0,13
8,8,5,YX,Other,Other,0,299.0,6
6,3,2,YX,LGA,Other,0,888.0,16
8,27,3,OO,Other,ORD,1,288.0,10
7,13,7,DL,Other,ATL,1,134.0,14
2,27,4,DL,ATL,LAS,0,1747.0,12
11,6,4,F9,Other,LAS,1,1824.0,16
6,16,1,YX,Other,Other,0,493.0,5
7,30,3,AA,Other,CLT,0,328.0,12
6,9,1,UA,IAH,Other,0,966.0,8
1,1,3,AS,Other,SEA,0,1533.0,1
1,20,1,YX,DCA,Other,0,634.0,10
2,10,1,YX,Other,ORD,0,196.0,15
5,22,4,WN,Other,LAS,0,795.0,15
6,20,5,AA,MIA,Other,0,1103.0,15
3,22,6,AA,DEN,DFW,1,641.0,18
7,9,3,G4,Other,Other,0,1279.0,18
8,22,5,WN,Other,Other,0,419.0,5
6,4,3,AA,Other,DFW,0,999.0,6
2,26,3,NK,Other,Other,0,977.0,6
12,9,2,AA,DFW,EWR,0,1372.0,19
12,19,5,WN,Other,Other,0,825.0,12
5,28,3,UA,Other,ORD,0,416.0,15
2,16,7,AA,Other,ORD,1,1120.0,12
7,7,1,DL,ATL,Other,0,692.0,15
10,27,1,AA,Other,DFW,0,448.0,15
4,20,7,WN,Other,Other,0,390.0,14
8,8,5,NK,Other,LAS,0,1587.0,21
8,24,7,DL,Other,LAX,1,2158.0,19
7,25,5,AA,CLT,Other,1,366.0,8
12,11,4,DL,SLC,Other,0,1927.0,11
4,7,1,WN,CLT,Other,1,575.0,11
7,21,1,YX,Other,DTW,0,306.0,7
5,18,7,DL,BOS,DTW,0,632.0,5
5,8,4,AA,PHX,Other,0,110.0,10
1,24,5,UA,MSP,DEN,1,680.0,9
6,14,6,WN,Other,LAS,0,1216.0,12
11,8,6,YX,Other,ORD,0,403.0,9
7,3,4,YX,Other,Other,0,665.0,15
11,10,1,OO,SEA,Other,0,605.0,16
3,15,6,OO,LAX,Other,0,393.0,11
2,18,2,YX,Other,Other,0,406.0,14
1,14,2,F9,Other,Other,0,1005.0,11
7,10,4,WN,ORD,Other,1,798.0,17
8,21,4,AA,LAX,CLT,1,2125.0,23
10,4,6,OO,SLC,Other,0,521.0,15
9,12,5,WN,Other,LAS,0,289.0,11
1,29,3,AA,CLT,LAX,0,2125.0,8
11,6,4,WN,Other,Other,0,869.0,15
9,17,3,AS,SEA,LAS,0,867.0,7
8,7,4,AA,DFW,Other,1,1205.0,7
2,1,6,DL,SFO,LAX,1,337.0,13
4,21,1,WN,Other,Other,0,997.0,9
2,25,2,UA,Other,DEN,0,996.0,13
10,25,6,WN,Other,Other,0,480.0,10
7,28,1,F9,Other,Other,1,611.0,12
9,5,5,UA,Other,EWR,1,2434.0,10
9,4,4,OH,DFW,Other,0,408.0,7
6,2,1,OO,Other,Other,0,287.0,16
10,25,6,DL,MSP,Other,1,1426.0,15
9,8,1,OO,Other,DEN,0,391.0,13
7,25,5,DL,ATL,DEN,0,1199.0,7
1,3,5,NK,DTW,ATL,0,594.0,7
10,28,2,WN,Other,Other,0,825.0,10
6,30,1,OO,DEN,Other,1,300.0,15
6,11,3,DL,ATL,Other,1,106.0,16
6,8,7,OO,DEN,Other,0,589.0,7
9,16,2,UA,IAH,DCA,1,1208.0,18
4,24,4,MQ,Other,DCA,0,963.0,6
2,14,5,HA,Other,Other,1,216.0,15
11,17,1,UA,SEA,SFO,1,679.0,19
1,19,7,DL,DTW,DCA,0,405.0,18
7,24,4,AA,LAX,Other,0,2475.0,15
9,21,7,AA,DFW,Other,0,1102.0,10
9,29,1,AA,MIA,Other,0,1139.0,10
11,9,7,HA,Other,Other,0,2498.0,9
11,30,7,OO,Other,DFW,0,229.0,5
1,10,5,HA,Other,Other,1,100.0,7
5,28,3,WN,Other,Other,0,795.0,8
10,14,2,UA,Other,DEN,0,1154.0,16
4,19,6,AA,MIA,PHX,0,1972.0,17
10,12,7,AS,SEA,LAX,0,954.0,21
6,21,6,WN,Other,Other,0,1167.0,16
3,21,5,OO,DEN,Other,0,637.0,13
7,30,3,WN,Other,Other,0,277.0,8
3,12,3,AA,DTW,CLT,0,500.0,19
5,9,5,B6,MCO,Other,0,1050.0,19
2,17,1,WN,PHX,Other,1,325.0,19
9,16,2,DL,IAH,DTW,0,1075.0,12
2,27,4,UA,DEN,Other,0,1506.0,8
3,28,5,AA,DCA,MIA,0,919.0,13
8,24,7,AA,Other,DFW,1,631.0,17
1,23,4,NK,LGA,Other,0,1076.0,11
2,11,2,DL,Other,LAX,0,2475.0,19
6,14,6,MQ,ORD,Other,0,286.0,7
8,24,7,NK,IAH,Other,0,787.0,19
4,24,4,DL,Other,ATL,0,669.0,18
10,22,3,MQ,DFW,Other,0,404.0,12
3,20,4,WN,Other,Other,1,718.0,11
9,8,1,AA,Other,DFW,0,190.0,10
3,15,6,DL,IAH,ATL,0,689.0,7
5,16,5,WN,Other,Other,0,756.0,6
6,13,5,WN,LAS,Other,0,258.0,9
1,23,4,WN,LAS,Other,0,197.0,16
3,15,6,AA,SFO,LAX,1,337.0,11
8,11,1,AA,DFW,MIA,1,1121.0,21
6,26,4,UA,LAS,SFO,0,414.0,11
9,22,1,WN,Other,Other,0,1790.0,7
4,11,5,OO,Other,DEN,0,150.0,18
10,2,4,WN,Other,Other,0,1105.0,19
2,6,4,DL,SLC,Other,1,347.0,21
5,21,3,DL,Other,SLC,0,290.0,12
3,18,2,DL,SLC,Other,0,205.0,15
6,13,5,DL,Other,ATL,1,300.0,19
12,4,4,UA,EWR,SFO,0,2565.0,7
5,25,7,G4,Other,Other,0,1111.0,11
2,17,1,WN,Other,Other,1,272.0,20
11,21,5,MQ,ORD,Other,0,108.0,22
11,30,7,UA,Other,DEN,0,212.0,7
8,16,6,YX,Other,BOS,0,878.0,15
12,29,1,WN,DCA,Other,1,1184.0,20
1,23,4,YX,Other,LGA,0,833.0,18
2,1,6,AA,Other,PHX,0,338.0,19
7,16,3,AA,DFW,LAS,0,1055.0,19
5,30,5,UA,LAX,Other,0,2288.0,16
4,11,5,WN,Other,Other,0,756.0,13
3,16,7,OO,Other,SEA,0,224.0,19
3,24,1,DL,Other,LAS,0,2248.0,11
12,31,3,UA,Other,IAH,0,1201.0,6
12,13,6,DL,ATL,Other,0,300.0,13
6,23,1,YX,EWR,Other,0,319.0,16
10,23,4,UA,Other,SFO,0,372.0,18
2,10,1,WN,BOS,DEN,1,1754.0,11
7,15,2,WN,Other,Other,0,471.0,11
3,21,5,F9,DEN,LAS,0,628.0,9
1,30,4,OH,Other,Other,1,212.0,8
5,19,1,WN,PHX,Other,0,1262.0,5
9,2,2,AA,CLT,Other,0,449.0,10
11,5,3,NK,Other,LAS,0,223.0,7
5,11,7,MQ,Other,DFW,0,500.0,19
8,16,6,DL,ATL,Other,0,272.0,16
6,30,1,AA,ORD,SFO,0,1846.0,15
4,15,2,DL,ATL,PHX,0,1587.0,19
7,23,3,OO,Other,SEA,0,129.0,5
1,25,6,DL,MCO,ATL,0,404.0,13
4,15,2,DL,Other,ATL,0,447.0,8
8,2,6,DL,ATL,EWR,0,746.0,18
9,15,1,F9,DEN,MSP,0,680.0,21
10,31,5,WN,LAX,Other,1,308.0,18
11,18,2,OO,ATL,Other,0,143.0,19
5,10,6,NK,Other,Other,1,525.0,8
2,10,1,B6,Other,LAS,0,2248.0,20
10,5,7,YX,Other,Other,0,427.0,10
6,25,3,WN,Other,Other,1,515.0,13
6,18,3,DL,ATL,Other,0,646.0,9
8,10,7,OO,SEA,Other,0,564.0,17
4,25,5,AA,Other,PHX,0,325.0,12
9,12,5,B6,MCO,Other,0,944.0,16
4,25,5,WN,MCO,Other,0,1072.0,14
11,2,7,WN,Other,DEN,1,896.0,15
8,19,2,WN,Other,Other,0,619.0,6
10,5,7,OO,Other,DEN,1,406.0,17
5,11,7,WN,Other,Other,0,1468.0,7
12,6,6,AS,Other,DCA,0,2350.0,8
5,8,4,AA,DFW,Other,1,447.0,18
7,10,4,OH,DCA,Other,0,519.0,19
4,10,4,DL,Other,ATL,0,453.0,7
12,2,2,YX,BOS,ORD,1,867.0,11
10,7,2,UA,EWR,DFW,0,1372.0,7
10,24,5,DL,ATL,Other,0,425.0,16
9,22,1,DL,Other,ATL,0,674.0,12
6,17,2,DL,Other,ATL,1,1941.0,12
12,22,1,AA,DFW,Other,1,569.0,15
6,28,6,AA,DFW,Other,1,431.0,20
5,27,2,B6,MIA,Other,0,1089.0,14
8,21,4,UA,EWR,Other,0,2500.0,18
9,16,2,AA,Other,CLT,1,842.0,8
7,13,7,OH,Other,Other,0,742.0,8
5,11,7,OO,DTW,ORD,0,235.0,6
3,12,3,WN,BOS,Other,0,942.0,5
8,12,2,WN,Other,Other,0,1679.0,13
11,28,5,WN,LGA,Other,0,888.0,15
4,12,6,OH,DCA,Other,0,562.0,11
10,7,2,AA,CLT,Other,0,430.0,11
8,28,4,OO,Other,Other,1,710.0,15
5,3,6,MQ,Other,DFW,1,859.0,18
10,25,6,AA,DCA,ORD,0,612.0,10
7,6,7,DL,Other,ATL,0,259.0,12
6,19,4,MQ,DFW,Other,0,140.0,22
2,3,1,UA,SFO,Other,0,2419.0,22
10,22,3,UA,Other,SFO,0,2400.0,7
1,30,4,WN,Other,ATL,0,447.0,8
12,28,7,OO,Other,DEN,0,152.0,7
5,2,5,AA,Other,CLT,1,335.0,5
7,7,1,WN,Other,Other,0,468.0,22
9,30,2,AA,ORD,LGA,0,733.0,18
3,12,3,OO,LAX,Other,0,577.0,13
7,18,5,OO,Other,SEA,0,748.0,17
8,23,6,OO,SLC,Other,0,532.0,15
3,17,1,NK,Other,Other,0,994.0,21
3,21,5,AA,CLT,DCA,0,331.0,9
11,14,5,YX,Other,Other,0,135.0,20
8,5,2,B6,LAX,Other,1,2475.0,12
9,2,2,AA,Other,DFW,0,1231.0,12
3,28,5,OH,DFW,Other,1,597.0,14
8,8,5,DL,Other,MSP,0,980.0,19
2,15,6,AA,PHX,Other,1,1009.0,18
2,9,7,AS,SEA,DCA,1,2329.0,8
8,1,5,OO,Other,ORD,0,773.0,9
10,20,1,YX,Other,ORD,0,717.0,18
5,4,7,WN,Other,LGA,0,725.0,6
9,17,3,UA,LAX,IAH,0,1379.0,5
4,24,4,AS,SEA,ORD,1,1721.0,11
9,14,7,AA,DFW,LAS,0,1055.0,19
10,27,1,OO,Other,SLC,0,290.0,17
3,6,4,YX,Other,DCA,0,204.0,8
9,1,1,WN,Other,Other,1,468.0,21
12,23,2,AA,Other,CLT,0,632.0,8
5,19,1,AA,Other,ORD,1,2072.0,14
3,13,4,UA,EWR,LAX,0,2454.0,10
10,14,2,UA,Other,ORD,0,1182.0,16
10,2,4,OH,Other,Other,0,742.0,10
5,10,6,WN,Other,LAS,0,231.0,19
12,18,4,DL,Other,MSP,0,408.0,7
8,19,2,B6,DEN,Other,0,1626.0,11
7,2,3,YX,DCA,Other,0,769.0,10
11,1,6,YX,Other,EWR,0,946.0,6
1,6,1,AA,CLT,DFW,0,936.0,22
2,7,5,DL,BOS,ATL,0,946.0,13
3,25,2,WN,Other,Other,0,945.0,13
7,6,7,DL,Other,ATL,0,227.0,16
8,21,4,WN,Other,Other,1,1626.0,18
5,2,5,WN,Other,Other,1,471.0,17
7,12,6,OH,Other,CLT,0,708.0,18
5,1,4,UA,Other,DEN,0,196.0,7
5,28,3,UA,EWR,Other,0,820.0,19
9,2,2,WN,Other,Other,0,1164.0,17
12,5,5,WN,Other,Other,1,1237.0,12
9,20,6,DL,SEA,DEN,0,1024.0,18
5,25,7,AA,Other,CLT,0,632.0,7
2,5,3,UA,IAH,SFO,0,1635.0,9
10,23,4,NK,LAS,DFW,1,1055.0,12
10,23,4,DL,ATL,LGA,0,762.0,11
10,13,1,F9,LAS,Other,1,258.0,21
7,28,1,AS,Other,PHX,0,1010.0,7
2,9,7,NK,Other,Other,0,793.0,16
5,20,2,UA,IAH,BOS,0,1597.0,13
10,17,5,WN,Other,Other,0,159.0,10
1,23,4,DL,ATL,Other,0,646.0,9
2,10,1,YX,LGA,Other,0,479.0,17
12,14,7,OO,LAX,Other,0,308.0,16
3,1,6,WN,MCO,Other,0,1050.0,7
12,10,3,MQ,PHX,Other,0,855.0,11
5,20,2,AA,LAX,ORD,0,1744.0,9
4,5,6,UA,DEN,Other,0,844.0,19
9,23,2,DL,Other,ATL,0,373.0,9
5,30,5,OO,Other,DFW,0,1095.0,7
9,5,5,WN,Other,Other,0,925.0,6
6,18,3,G4,Other,Other,0,904.0,6
12,13,6,WN,Other,Other,0,1751.0,10
12,21,7,WN,Other,Other,1,825.0,18
4,29,2,AA,LGA,MIA,0,1096.0,6
10,1,3,F9,DEN,LGA,0,1620.0,16
10,17,5,WN,Other,ATL,0,591.0,8
8,15,5,DL,Other,Other,0,1182.0,8
11,22,6,YX,ORD,Other,0,264.0,10
10,14,2,OO,DEN,Other,0,113.0,16
3,21,5,OH,CLT,Other,0,562.0,22
7,25,5,OH,CLT,Other,0,290.0,16
7,18,5,NK,Other,LAS,0,258.0,19
3,22,6,OO,DEN,Other,0,959.0,11
4,13,7,YX,BOS,Other,1,563.0,20
10,26,7,OO,DTW,Other,0,241.0,14
10,1,3,AA,Other,Other,0,337.0,14
4,19,6,DL,DTW,Other,0,1084.0,10
5,10,6,DL,ATL,SFO,0,2139.0,17
6,23,1,DL,Other,DTW,1,1960.0,12
7,10,4,AA,Other,ORD,0,1723.0,10
11,14,5,WN,ATL,Other,1,484.0,15
7,6,7,OO,Other,Other,0,279.0,15
4,23,3,B6,Other,Other,1,1005.0,9
8,27,3,UA,SFO,Other,0,192.0,18
3,2,7,AS,LAX,DCA,0,2311.0,13
6,2,1,YX,Other,LGA,0,296.0,6
10,20,1,WN,MCO,Other,0,1066.0,13
4,27,7,WN,ORD,DEN,0,888.0,7
11,29,6,AA,Other,MIA,0,204.0,9
11,1,6,AA,Other,ORD,0,1726.0,11
10,4,6,B6,Other,Other,0,1032.0,19
9,29,1,AA,MIA,Other,0,806.0,22
3,16,7,WN,Other,Other,0,475.0,11
5,20,2,DL,Other,ATL,1,782.0,5
4,24,4,B6,BOS,Other,0,1237.0,8
1,13,1,WN,Other,Other,0,562.0,9
7,19,6,AS,SEA,Other,0,2354.0,8
11,25,2,OO,DEN,Other,0,301.0,7
11,24,1,OO,SEA,Other,0,696.0,10
2,5,3,UA,DCA,IAH,0,1208.0,12
6,13,5,AA,Other,Other,0,406.0,8
8,23,6,F9,ATL,LAX,0,1947.0,19
5,27,2,YX,Other,LGA,0,461.0,6
2,5,3,OO,Other,Other,1,433.0,11
9,30,2,WN,SFO,DEN,0,967.0,8
5,17,6,OH,ATL,Other,1,666.0,18
10,5,7,UA,Other,SFO,0,2120.0,17
8,29,5,UA,Other,SFO,0,2338.0,22
5,19,1,MQ,DFW,Other,0,868.0,12
5,3,6,MQ,ORD,Other,0,589.0,18
5,13,2,OO,DFW,Other,0,351.0,11
12,5,5,DL,Other,ATL,0,332.0,12
1,3,5,AS,SEA,Other,1,956.0,9
12,2,2,OH,Other,CLT,1,221.0,15
1,19,7,DL,Other,BOS,1,1197.0,12
9,8,1,YX,Other,Other,0,371.0,12
4,12,6,G4,Other,Other,1,465.0,15
2,4,2,WN,Other,Other,0,390.0,12
10,11,6,DL,BOS,Other,1,187.0,6
12,4,4,OO,Other,SEA,0,566.0,6
9,18,4,WN,DCA,Other,0,356.0,9
4,11,5,YX,Other,LGA,0,269.0,16
11,30,7,UA,EWR,Other,1,404.0,16
5,29,4,OO,Other,SLC,0,493.0,12
8,27,3,OO,Other,SEA,0,172.0,17
1,5,7,AA,Other,DFW,1,918.0,19
12,25,4,WN,Other,Other,0,883.0,16
5,21,3,MQ,PHX,Other,0,1023.0,15
7,21,1,WN,SFO,DEN,0,967.0,8
9,17,3,DL,LAS,DTW,0,1749.0,12
4,4,5,DL,MSP,LAS,0,1299.0,11
2,17,1,NK,Other,Other,0,793.0,7
4,29,2,WN,Other,LAS,0,2106.0,17
3,26,3,DL,Other,MSP,0,1426.0,14
9,4,4,F9,Other,Other,0,920.0,18
5,12,1,DL,ATL,Other,1,545.0,16
6,24,2,OH,DCA,Other,0,590.0,9
8,22,5,OO,Other,ORD,0,296.0,14
5,26,1,NK,MCO,Other,0,551.0,6
12,31,3,AA,ORD,DCA,1,612.0,6
5,30,5,HA,Other,Other,0,84.0,8
2,28,5,AA,LAX,MIA,0,2342.0,12
11,10,1,B6,Other,Other,1,1028.0,15
10,30,4,DL,DTW,Other,0,1084.0,14
11,22,6,AA,LAX,PHX,0,370.0,16
5,8,4,YX,Other,Other,0,363.0,18
11,13,4,DL,ATL,Other,0,164.0,12
9,18,4,G4,Other,LAS,0,1376.0,12
2,14,5,AA,LAX,ORD,0,1744.0,0
8,29,5,NK,LGA,MIA,0,1096.0,19
9,28,7,WN,Other,Other,0,580.0,11
11,29,6,DL,Other,ATL,1,646.0,12
7,31,4,WN,Other,Other,0,673.0,12
6,22,7,OO,DTW,Other,0,113.0,10
9,22,1,AA,ORD,Other,0,1162.0,13
3,29,6,G4,Other,Other,0,1334.0,13
7,20,7,DL,ATL,Other,0,554.0,13
2,1,6,NK,MSP,ATL,1,907.0,6
4,2,3,YX,Other,DCA,1,213.0,17
4,20,7,YX,ORD,Other,1,108.0,14
8,3,7,WN,Other,Other,0,239.0,14
12,15,1,AA,Other,DFW,0,1438.0,6
3,23,7,UA,MCO,SFO,0,2446.0,16
3,10,1,AA,Other,MIA,0,489.0,6
3,21,5,NK,MCO,Other,0,1066.0,10
9,25,4,OO,PHX,Other,1,160.0,22
6,24,2,OO,ORD,Other,0,222.0,18
12,22,1,AS,LAX,SEA,0,954.0,7
1,31,5,DL,MCO,LGA,0,950.0,6
10,16,4,AA,Other,CLT,1,603.0,13
5,19,1,WN,Other,Other,1,1468.0,21
4,10,4,WN,ORD,DEN,0,888.0,12
8,26,2,MQ,Other,MIA,0,637.0,18
10,17,5,MQ,ORD,Other,1,403.0,7
7,8,2,B6,Other,BOS,1,187.0,14
6,13,5,AA,CLT,ORD,1,599.0,22
12,9,2,HA,Other,Other,1,101.0,13
1,30,4,YX,Other,LGA,0,296.0,5
12,7,7,AS,Other,SEA,0,978.0,17
2,3,1,AA,SLC,MIA,0,2088.0,14
6,22,7,WN,Other,Other,0,1123.0,13
1,23,4,OO,DEN,Other,0,616.0,13
12,20,6,WN,Other,LAS,0,986.0,13
1,7,2,WN,LGA,Other,0,764.0,6
7,28,1,OO,Other,DEN,0,692.0,18
10,31,5,DL,DFW,MSP,1,852.0,18
4,25,5,OO,SEA,Other,0,224.0,13
1,3,5,G4,Other,Other,0,1124.0,6
10,16,4,UA,DEN,LAS,1,628.0,11
10,18,6,DL,DTW,Other,0,455.0,21
8,18,1,AS,SEA,PHX,0,1107.0,7
9,11,4,WN,Other,Other,0,462.0,9
6,24,2,AS,Other,Other,1,1973.0,16
4,15,2,WN,PHX,Other,0,304.0,6
1,26,7,UA,BOS,SFO,0,2704.0,18
3,9,7,DL,LAX,ATL,0,1947.0,6
1,9,4,WN,Other,PHX,0,879.0,6
8,21,4,OO,ORD,Other,0,849.0,13
1,4,6,UA,Other,Other,0,927.0,8
12,25,4,F9,Other,Other,0,1025.0,5
3,30,7,WN,LAS,Other,1,1984.0,17
8,2,6,OO,Other,Other,0,873.0,7
10,6,1,UA,Other,SFO,0,447.0,8
10,30,4,UA,LAS,DEN,0,628.0,7
8,10,7,OO,Other,DFW,0,1095.0,7
4,7,1,G4,Other,Other,0,988.0,19
7,23,3,AS,SEA,Other,1,2335.0,22
12,4,4,DL,MCO,ATL,1,404.0,11
12,28,7,OH,DFW,Other,0,597.0,15
4,25,5,AA,MIA,ORD,1,1197.0,17
5,7,3,WN,Other,Other,1,1216.0,17
9,29,1,OH,DCA,Other,0,204.0,13
2,26,3,F9,DFW,DEN,0,641.0,21
4,27,7,WN,Other,MCO,0,684.0,20
5,8,4,UA,Other,ORD,0,2846.0,20
9,19,5,B6,EWR,LAX,0,2454.0,17
1,3,5,HA,Other,Other,0,100.0,18
4,7,1,WN,Other,Other,0,491.0,22
11,25,2,B6,Other,BOS,1,187.0,22
8,18,1,UA,DEN,LAX,0,862.0,10
5,28,3,AS,SEA,SFO,0,679.0,18
5,19,1,NK,Other,LAS,0,397.0,14
3,26,3,AA,PHX,ATL,0,1587.0,9
8,22,5,AA,CLT,DFW,0,935.0,16
11,1,6,F9,MIA,Other,1,946.0,14
5,15,4,B6,MCO,DCA,0,759.0,18
3,16,7,OO,Other,Other,0,314.0,19
6,21,6,DL,Other,ATL,0,696.0,10
11,7,5,B6,BOS,Other,1,332.0,20
10,9,4,YX,Other,DCA,0,213.0,21
10,30,4,WN,LAS,Other,1,231.0,14
10,16,4,B6,BOS,ATL,1,946.0,18
10,10,5,B6,Other,Other,1,806.0,20
10,30,4,WN,Other,Other,1,488.0,15
2,2,7,DL,ATL,PHX,0,1587.0,21
4,8,2,WN,Other,Other,0,722.0,18
10,26,7,AA,DFW,DCA,1,1192.0,5
6,20,5,NK,MCO,DTW,0,957.0,19
6,3,2,MQ,ORD,Other,0,522.0,8
4,5,6,OO,Other,DEN,0,516.0,8
10,29,3,MQ,Other,DFW,0,551.0,16
11,26,3,UA,DEN,Other,0,948.0,12
3,8,6,DL,ATL,Other,0,692.0,22
8,5,2,WN,LAS,Other,0,795.0,11
5,12,1,OO,LAX,Other,0,373.0,15
4,4,5,AA,BOS,MIA,0,1258.0,14
6,13,5,DL,SLC,Other,0,588.0,20
2,21,5,AS,SEA,DCA,0,2329.0,14
7,21,1,DL,Other,ATL,1,302.0,17
5,8,4,DL,ATL,Other,0,1997.0,19
8,5,2,DL,ATL,Other,0,240.0,15
2,21,5,OO,Other,LAX,0,391.0,14
7,13,7,AA,DCA,DFW,1,1192.0,13
4,8,2,AA,Other,Other,0,337.0,14
7,14,1,WN,Other,Other,1,1075.0,12
6,15,7,AA,Other,LAX,0,2475.0,17
8,20,3,OO,ORD,Other,1,1013.0,19
10,10,5,WN,Other,Other,1,488.0,10
3,4,2,MQ,ORD,Other,0,522.0,13
11,5,3,HA,Other,Other,1,216.0,21
8,1,5,OH,Other,DFW,0,772.0,12
4,29,2,YX,LGA,Other,1,585.0,13
7,22,2,MQ,PHX,DEN,1,602.0,15
8,25,1,OH,CLT,Other,0,394.0,20
9,20,6,B6,Other,ORD,0,740.0,16
3,29,6,UA,LAX,Other,1,674.0,18
6,19,4,WN,Other,Other,0,417.0,16
3,18,2,AA,ORD,SFO,0,1846.0,8
3,14,5,AA,PHX,DFW,0,868.0,7
5,31,6,WN,Other,Other,0,824.0,19
2,28,5,AS,LAX,DCA,0,2311.0,13
4,11,5,AA,ORD,MIA,0,1197.0,9
11,19,3,OO,Other,SLC,0,493.0,12
9,8,1,UA,SEA,IAH,0,1874.0,23
6,4,3,AA,Other,PHX,0,1788.0,17
11,23,7,OH,Other,Other,0,630.0,18
12,3,3,AA,Other,DEN,1,1558.0,8
8,15,5,OH,Other,DFW,0,328.0,6
5,25,7,AA,ORD,MSP,0,334.0,22
8,29,5,OO,SEA,Other,1,93.0,20
2,6,4,OO,DTW,Other,1,207.0,15
12,2,2,AA,ORD,Other,0,409.0,17
8,9,6,YX,DCA,BOS,0,399.0,13
3,28,5,DL,SEA,ORD,0,1721.0,7
3,16,7,AA,MIA,LGA,1,1096.0,15
9,11,4,UA,Other,LAX,0,2158.0,7
2,27,4,AS,Other,PHX,0,2552.0,23
5,10,6,G4,Other,Other,0,477.0,14
5,1,4,OO,DTW,Other,0,241.0,10
3,25,2,DL,Other,SLC,0,1404.0,13
5,27,2,AA,CLT,Other,1,427.0,20
9,4,4,F9,Other,DEN,1,1201.0,20
3,26,3,OO,Other,Other,0,480.0,21
10,21,2,AS,Other,SEA,0,2335.0,18
