MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DEL15,DISTANCE,DEP_HOUR
7,23,3,WN,ATL,Other,0,425.0,15
9,12,5,UA,Other,DEN,0,2405.0,23
10,5,7,WN,Other,Other,0,861.0,20
6,29,7,MQ,Other,ORD,0,213.0,6
4,17,4,WN,PHX,Other,0,879.0,8
1,7,2,DL,ATL,Other,0,481.0,19
8,6,3,MQ,ORD,Other,0,268.0,10
2,20,4,AA,Other,CLT,1,547.0,13
4,9,3,AA,CLT,ATL,0,226.0,22
3,19,3,OO,PHX,Other,0,438.0,12
6,3,2,OO,PHX,Other,0,455.0,17
10,22,3,OO,Other,SFO,0,447.0,7
2,5,3,UA,Other,SFO,0,2419.0,8
11,2,7,UA,EWR,ORD,0,719.0,8
7,16,3,UA,EWR,Other,1,1167.0,11
5,5,1,WN,DEN,PHX,0,602.0,7
4,6,7,YX,Other,BOS,1,496.0,17
7,22,2,WN,Other,Other,0,445.0,8
6,24,2,B6,EWR,Other,0,997.0,10
4,9,3,UA,SFO,Other,1,2447.0,8
6,26,4,DL,SLC,Other,0,584.0,15
7,25,5,WN,Other,Other,0,323.0,5
7,11,5,NK,MSP,DTW,0,528.0,13
5,18,7,WN,Other,Other,0,668.0,15
1,23,4,OO,LAX,Other,0,1187.0,17
12,12,5,AA,DFW,Other,0,1106.0,19
11,25,2,YX,Other,LGA,0,1031.0,7
10,21,2,UA,BOS,IAH,0,1597.0,13
10,10,5,DL,LGA,ATL,0,762.0,19
6,1,7,OO,LAX,Other,0,373.0,19
4,22,2,MQ,Other,DFW,0,190.0,10
6,24,2,AA,Other,CLT,0,583.0,6
9,12,5,UA,ORD,LAX,1,1744.0,13
12,28,7,OH,DCA,Other,0,524.0,11
7,13,7,WN,Other,DEN,1,1154.0,12
11,26,3,DL,ATL,Other,1,749.0,21
1,27,1,UA,Other,EWR,0,1068.0,8
12,29,1,WN,Other,Other,0,562.0,6
7,21,1,DL,DTW,Other,0,610.0,8
2,28,5,NK,CLT,LAS,0,1916.0,21
2,22,6,B6,Other,SLC,1,1990.0,13
11,19,3,UA,ORD,LGA,0,733.0,16
2,19,3,WN,DEN,Other,0,883.0,8
5,11,7,AS,Other,ORD,0,1739.0,7
6,9,1,AA,MIA,LGA,0,1096.0,17
7,5,6,AS,DFW,SEA,0,1660.0,6
8,17,7,AA,DFW,Other,1,1048.0,12
12,25,4,AS,Other,Other,0,1119.0,11
10,5,7,NK,LAS,Other,0,223.0,11
9,1,1,DL,Other,SLC,0,588.0,13
10,15,3,DL,Other,ATL,0,306.0,8
2,16,7,NK,Other,Other,1,805.0,18
6,4,3,AA,CLT,EWR,0,529.0,21
6,2,1,DL,LAX,Other,0,1670.0,11
9,2,2,UA,Other,ORD,0,1182.0,16
5,28,3,WN,MCO,DEN,0,1546.0,6
5,11,7,OH,CLT,Other,0,437.0,11
7,1,2,HA,Other,LAS,0,2762.0,22
5,23,5,UA,Other,EWR,0,1167.0,6
9,14,7,OO,Other,DEN,0,301.0,15
8,20,3,UA,Other,Other,0,901.0,11
2,20,4,B6,Other,BOS,1,187.0,15
5,15,4,OO,ORD,Other,1,779.0,19
7,11,5,DL,MSP,Other,1,626.0,21
7,14,1,AA,Other,Other,1,2406.0,23
6,7,6,WN,LAS,Other,0,2695.0,9
11,27,4,AA,DFW,Other,0,999.0,13
7,25,5,WN,LAS,Other,1,986.0,11
3,18,2,AA,CLT,PHX,0,1773.0,13
11,21,5,OO,Other,ATL,0,589.0,6
2,12,3,F9,LGA,MIA,0,1096.0,12
10,7,2,G4,Other,Other,0,970.0,15
8,6,3,B6,DCA,BOS,0,399.0,8
6,3,2,UA,EWR,ORD,0,719.0,15
9,10,3,UA,Other,SFO,0,2418.0,8
10,3,5,AS,Other,SEA,1,1050.0,11
10,1,3,WN,Other,LAS,0,2762.0,21
9,2,2,DL,ATL,Other,0,153.0,8
10,3,5,AA,Other,DFW,1,929.0,7
12,30,2,UA,LAX,Other,0,2288.0,22
6,18,3,UA,Other,Other,0,1297.0,12
1,25,6,AS,SEA,MCO,0,2554.0,10
6,15,7,DL,Other,ATL,1,581.0,18
7,13,7,WN,Other,Other,1,787.0,14
5,25,7,B6,Other,Other,0,1056.0,13
6,18,3,OO,ORD,Other,0,849.0,11
3,17,1,AA,DFW,Other,0,1017.0,11
4,29,2,AA,LGA,MIA,0,1096.0,6
1,17,5,F9,MCO,ORD,0,1005.0,7
10,9,4,YX,Other,LGA,0,269.0,7
10,15,3,OH,Other,Other,0,407.0,17
12,26,5,F9,Other,CLT,0,430.0,9
8,8,5,OO,ORD,Other,0,222.0,13
7,20,7,DL,ORD,LGA,0,733.0,9
6,8,7,DL,Other,ATL,1,516.0,10
12,7,7,WN,Other,Other,1,442.0,11
10,10,5,B6,Other,LGA,0,1035.0,19
1,24,5,NK,MIA,Other,1,1045.0,13
5,7,3,DL,SLC,ATL,0,1590.0,15
4,12,6,DL,Other,ATL,0,447.0,8
9,26,5,DL,Other,ATL,0,306.0,14
6,27,5,OH,CLT,Other,0,328.0,13
9,12,5,WN,Other,Other,0,1497.0,10
7,28,1,WN,Other,ATL,0,214.0,17
3,10,1,WN,DEN,Other,0,853.0,6
11,1,6,WN,Other,PHX,0,1999.0,6
10,2,4,F9,Other,Other,1,920.0,11
4,27,7,HA,Other,Other,0,102.0,19
12,5,5,UA,LAX,DEN,0,862.0,14
3,11,2,OH,Other,DCA,0,653.0,17
12,11,4,AA,ORD,DCA,0,612.0,6
7,20,7,DL,ATL,ORD,1,606.0,17
8,1,5,OO,DTW,Other,0,296.0,10
12,2,2,B6,Other,Other,1,829.0,15
3,27,4,WN,PHX,Other,0,369.0,18
4,7,1,AS,Other,Other,0,859.0,19
4,3,4,OO,Other,MSP,0,257.0,14
11,22,6,OH,CLT,Other,0,564.0,20
6,8,7,YX,Other,Other,0,371.0,12
7,2,3,AA,Other,DCA,1,814.0,11
6,11,3,DL,Other,MSP,0,1532.0,6
5,29,4,OO,Other,SFO,0,421.0,10
8,18,1,WN,MCO,Other,1,787.0,19
1,29,3,AS,Other,ATL,1,1892.0,8
11,25,2,UA,DEN,LAS,0,628.0,17
1,28,2,AA,Other,MIA,0,1143.0,5
10,24,5,WN,Other,MCO,1,1072.0,10
7,24,4,AA,Other,SFO,0,2586.0,8
10,17,5,OO,Other,SFO,0,1499.0,18
8,2,6,AS,SEA,Other,1,1448.0,10
8,11,1,AA,Other,CLT,0,488.0,15
12,25,4,AA,Other,CLT,0,742.0,8
12,20,6,WN,Other,LAS,1,1067.0,22
10,26,7,WN,Other,Other,1,1046.0,18
12,6,6,YX,Other,Other,0,814.0,8
7,27,7,DL,Other,SLC,0,1528.0,7
8,15,5,WN,Other,Other,0,251.0,7
4,9,3,UA,IAH,Other,0,966.0,7
7,28,1,UA,SFO,DEN,0,967.0,8
8,25,1,F9,Other,Other,0,587.0,12
1,26,7,OO,Other,ORD,0,475.0,17
11,23,7,NK,LAS,Other,0,223.0,15
7,20,7,AA,Other,DFW,0,1345.0,6
3,25,2,YX,LGA,Other,0,660.0,16
5,3,6,AA,Other,CLT,0,590.0,8
5,4,7,AA,MIA,BOS,0,1258.0,10
12,5,5,YX,DCA,LGA,1,214.0,8
8,29,5,DL,DTW,ATL,0,594.0,14
10,10,5,WN,Other,Other,1,1345.0,12
11,11,2,WN,Other,Other,0,1005.0,7
8,10,7,DL,ATL,Other,1,481.0,22
7,28,1,AS,BOS,Other,1,2588.0,17
1,25,6,OH,DFW,Other,0,622.0,10
2,7,5,OO,DTW,Other,0,243.0,16
3,8,6,DL,Other,DTW,1,4475.0,16
5,7,3,UA,MSP,ORD,1,334.0,17
11,6,4,DL,Other,MSP,0,1029.0,18
10,22,3,WN,Other,LAS,0,1099.0,6
8,17,7,OH,CLT,Other,0,684.0,7
1,31,5,NK,MIA,LGA,0,1096.0,20
10,3,5,WN,LAX,SLC,0,590.0,11
9,22,1,OO,DTW,Other,1,650.0,12
3,15,6,NK,EWR,LAS,1,2227.0,18
10,2,4,WN,Other,Other,0,1105.0,19
9,27,6,NK,DTW,IAH,0,1075.0,7
10,30,4,OO,LAS,Other,1,226.0,8
3,1,6,OO,Other,MSP,0,223.0,15
1,6,1,UA,LAX,Other,0,2288.0,10
12,1,1,WN,Other,MCO,1,971.0,18
9,16,2,WN,SFO,PHX,0,651.0,12
3,21,5,OH,CLT,Other,0,490.0,11
4,19,6,NK,Other,Other,0,1005.0,10
6,4,3,DL,Other,SLC,0,630.0,9
4,7,1,G4,Other,Other,1,550.0,13
7,10,4,UA,Other,DEN,1,909.0,16
8,28,4,UA,LAX,DEN,0,862.0,9
6,24,2,B6,ORD,BOS,0,867.0,8
8,12,2,AA,DFW,Other,1,1431.0,19
7,27,7,NK,MCO,Other,0,177.0,6
11,10,1,AS,LAS,SEA,1,867.0,8
7,2,3,UA,ORD,Other,0,864.0,18
1,12,7,DL,BOS,Other,0,5095.0,10
9,2,2,AA,BOS,MIA,0,1258.0,7
3,31,1,WN,Other,Other,0,928.0,6
1,14,2,AA,MIA,Other,0,2700.0,19
9,9,2,DL,EWR,DTW,0,488.0,16
2,28,5,B6,BOS,LAX,0,2611.0,7
2,1,6,OO,ORD,Other,0,1437.0,9
4,5,6,HA,Other,Other,0,102.0,14
4,28,1,YX,Other,ORD,0,409.0,16
3,28,5,DL,PHX,SEA,0,1107.0,17
6,18,3,AS,PHX,SEA,0,1107.0,7
5,1,4,WN,Other,DEN,0,846.0,19
9,7,7,G4,Other,Other,1,527.0,21
7,21,1,AA,PHX,Other,0,328.0,8
7,21,1,B6,Other,Other,0,1005.0,18
7,22,2,HA,Other,Other,0,101.0,12
11,23,7,OH,Other,Other,0,630.0,18
4,2,3,AA,DFW,Other,1,1616.0,11
7,27,7,YX,LGA,Other,0,660.0,8
12,3,3,UA,LAS,DEN,0,628.0,9
5,19,1,UA,ORD,DEN,1,888.0,8
5,7,3,DL,SFO,Other,0,2586.0,9
11,12,3,UA,Other,DEN,0,1015.0,8
2,10,1,WN,Other,PHX,0,1788.0,16
12,17,3,DL,ATL,DTW,0,594.0,11
3,27,4,WN,Other,Other,0,296.0,18
4,20,7,OO,DEN,Other,0,230.0,13
11,15,6,WN,Other,Other,0,437.0,12
5,15,4,AA,Other,CLT,0,427.0,19
5,27,2,HA,LAX,Other,0,2615.0,9
2,13,4,B6,Other,BOS,0,818.0,20
2,15,6,WN,Other,DEN,0,1703.0,6
8,11,1,YX,Other,Other,1,225.0,19
12,16,2,AA,Other,ORD,0,1651.0,11
2,26,3,YX,Other,ORD,0,316.0,6
11,12,3,OO,SLC,Other,0,584.0,15
7,12,6,UA,CLT,ORD,0,599.0,11
9,15,1,DL,ATL,CLT,0,226.0,7
2,5,3,WN,LAS,Other,0,795.0,11
7,27,7,DL,ATL,Other,0,743.0,21
5,15,4,OH,DCA,Other,0,319.0,9
8,27,3,UA,EWR,Other,0,1024.0,15
2,26,3,OH,Other,CLT,1,328.0,12
7,10,4,DL,ATL,Other,0,448.0,14
8,22,5,UA,Other,ORD,0,296.0,10
7,22,2,OO,ORD,Other,1,341.0,12
4,1,2,UA,EWR,Other,0,1023.0,9
9,27,6,AS,SEA,Other,1,2677.0,8
1,18,6,B6,BOS,DCA,1,399.0,9
11,2,7,OO,SLC,Other,0,1004.0,13
10,7,2,OO,Other,DEN,0,1162.0,8
12,28,7,WN,Other,LAS,0,2817.0,21
8,21,4,AS,Other,Other,1,549.0,11
12,1,1,F9,Other,MCO,0,1011.0,11
3,4,2,WN,PHX,Other,0,1009.0,15
11,1,6,DL,Other,DTW,0,409.0,12
6,18,3,AS,MCO,SEA,0,2554.0,16
5,7,3,OO,SFO,Other,0,522.0,8
11,12,3,UA,IAH,EWR,0,1400.0,6
6,22,7,F9,DFW,MSP,1,852.0,12
3,21,5,WN,Other,MIA,1,1182.0,17
2,16,7,WN,MCO,PHX,0,1849.0,7
2,23,7,WN,Other,Other,0,238.0,13
11,29,6,F9,Other,Other,1,927.0,16
10,5,7,DL,SLC,Other,0,630.0,17
11,14,5,WN,PHX,Other,0,935.0,20
2,4,2,WN,LGA,DEN,0,1620.0,17
12,28,7,F9,ATL,LGA,1,762.0,20
1,3,5,DL,BOS,SFO,0,2704.0,17
8,31,7,WN,Other,PHX,0,879.0,7
11,11,2,AA,IAH,CLT,0,912.0,7
9,2,2,WN,Other,Other,0,327.0,17
2,25,2,OO,DEN,Other,0,152.0,13
1,30,4,AS,SEA,Other,0,1670.0,12
8,9,6,DL,Other,DTW,0,629.0,10
6,22,7,DL,Other,MSP,0,503.0,7
2,22,6,UA,Other,DEN,0,141.0,7
6,23,1,OO,SFO,Other,0,192.0,14
9,2,2,DL,ATL,BOS,0,946.0,8
12,20,6,UA,EWR,IAH,1,1400.0,19
10,10,5,AS,SEA,PHX,0,1107.0,16
9,25,4,AA,Other,DFW,0,1171.0,6
5,11,7,OO,Other,ORD,0,67.0,17
11,17,1,AA,DFW,ORD,0,802.0,11
6,11,3,AA,CLT,DTW,0,500.0,20
9,29,1,WN,DEN,PHX,1,602.0,18
3,20,4,WN,Other,LAS,0,407.0,5
3,13,4,OO,ORD,Other,0,557.0,15
3,7,5,WN,Other,Other,1,1226.0,9
3,4,2,UA,ORD,IAH,0,925.0,12
6,27,5,YX,ORD,Other,1,177.0,15
1,4,6,WN,Other,PHX,1,872.0,19
1,25,6,WN,DEN,Other,1,804.0,11
10,6,1,WN,Other,Other,0,342.0,9
4,6,7,OH,DCA,Other,0,296.0,12
3,28,5,DL,SEA,Other,0,2677.0,7
9,18,4,DL,DTW,Other,0,409.0,14
8,17,7,DL,Other,Other,0,587.0,6
5,31,6,WN,PHX,LAS,0,255.0,9
3,14,5,OO,Other,SFO,0,372.0,13
7,8,2,AS,Other,Other,1,82.0,8
12,25,4,WN,Other,Other,0,327.0,10
2,23,7,NK,Other,MCO,0,1246.0,14
11,4,2,OH,Other,DFW,0,383.0,10
4,19,6,UA,DEN,SFO,0,967.0,9
4,27,7,UA,ORD,PHX,0,1440.0,19
6,8,7,OO,DEN,Other,0,495.0,17
2,8,6,WN,Other,Other,0,371.0,16
12,28,7,DL,ATL,MCO,1,404.0,14
12,14,7,WN,MCO,Other,0,551.0,9
9,23,2,WN,Other,DTW,0,440.0,17
7,6,7,WN,PHX,Other,0,879.0,16
9,16,2,OO,Other,Other,0,479.0,17
4,21,1,WN,Other,Other,1,461.0,19
7,13,7,DL,Other,SLC,1,1086.0,12
9,8,1,YX,DTW,DCA,0,405.0,5
2,18,2,UA,ORD,Other,0,1144.0,10
2,2,7,WN,Other,Other,0,401.0,16
9,29,1,WN,Other,Other,0,718.0,13
5,19,1,AS,Other,SEA,0,909.0,18
1,26,7,WN,Other,Other,0,1313.0,19
2,11,2,B6,Other,EWR,0,1608.0,17
10,24,5,DL,DFW,ATL,0,731.0,5
3,29,6,DL,Other,Other,0,587.0,10
7,17,4,DL,ATL,Other,1,356.0,20
4,22,2,DL,Other,ATL,0,151.0,17
3,29,6,OO,Other,DFW,1,102.0,18
7,11,5,AA,Other,DFW,0,1021.0,7
12,22,1,UA,EWR,PHX,0,2133.0,18
3,28,5,DL,ATL,Other,0,366.0,14
10,17,5,B6,Other,Other,1,1188.0,14
8,18,1,UA,Other,SFO,0,2584.0,6
1,13,1,UA,Other,EWR,0,1023.0,11
11,17,1,OO,Other,SLC,0,541.0,16
2,13,4,OO,Other,PHX,0,347.0,12
4,8,2,UA,LAX,ORD,0,1744.0,12
3,12,3,F9,DEN,PHX,0,602.0,8
1,24,5,WN,DEN,Other,0,524.0,10
11,26,3,AA,Other,SFO,0,2522.0,16
12,27,6,DL,MSP,MCO,1,1310.0,9
11,7,5,DL,ATL,Other,0,581.0,22
2,10,1,AA,DEN,DFW,0,641.0,10
11,19,3,UA,LAX,DEN,0,862.0,16
2,23,7,UA,PHX,ORD,0,1440.0,17
8,10,7,YX,Other,Other,0,441.0,8
9,27,6,UA,DEN,ORD,0,888.0,16
2,25,2,F9,Other,Other,0,927.0,6
9,6,6,AA,MIA,ATL,1,594.0,21
1,9,4,OO,Other,DTW,0,668.0,16
3,4,2,WN,Other,Other,0,1052.0,14
2,27,4,MQ,Other,PHX,0,1023.0,14
1,12,7,OO,DEN,Other,0,466.0,13
11,1,6,OO,Other,IAH,0,374.0,17
3,2,7,AA,DFW,Other,0,761.0,17
4,18,5,OH,Other,CLT,1,651.0,18
8,20,3,AA,LAX,ORD,0,1744.0,23
4,11,5,UA,Other,LAX,1,2556.0,21
5,7,3,WN,MIA,Other,0,946.0,12
10,10,5,WN,MCO,Other,0,994.0,7
11,23,7,MQ,PHX,Other,1,1081.0,19
8,7,4,YX,EWR,Other,0,463.0,16
3,21,5,OO,Other,LAX,0,737.0,12
8,7,4,YX,EWR,Other,0,725.0,9
5,29,4,AA,MCO,LGA,0,950.0,10
1,16,4,NK,LAS,SEA,0,867.0,21
2,4,2,MQ,Other,ORD,0,196.0,11
3,3,1,WN,Other,ATL,1,484.0,19
1,14,2,WN,Other,Other,0,1111.0,11
6,19,4,B6,Other,Other,1,982.0,19
4,3,4,HA,Other,Other,0,100.0,14
6,16,1,YX,Other,EWR,0,687.0,12
2,16,7,WN,DEN,Other,0,1482.0,17
4,5,6,WN,Other,Other,0,423.0,7
12,15,1,WN,LAS,Other,0,226.0,17
8,27,3,YX,EWR,Other,0,266.0,22
5,30,5,UA,Other,SFO,1,1969.0,14
12,16,2,DL,DTW,PHX,0,1671.0,16
7,22,2,DL,ATL,Other,1,269.0,15
2,23,7,AA,Other,DFW,0,1316.0,12
10,16,4,F9,DEN,Other,0,930.0,14
1,11,6,OH,CLT,Other,0,674.0,20
11,22,6,DL,DCA,ATL,0,547.0,12
9,14,7,NK,EWR,Other,0,1065.0,18
3,25,2,HA,Other,Other,0,163.0,8
10,9,4,G4,Other,LAS,1,1210.0,21
8,10,7,YX,LGA,Other,0,599.0,12
12,17,3,AA,DFW,LAX,1,1235.0,16
10,11,6,AA,PHX,Other,0,598.0,13
12,20,6,B6,MCO,BOS,1,1121.0,15
8,10,7,WN,Other,LAS,0,397.0,10
1,17,5,UA,Other,ORD,0,1012.0,12
4,11,5,AA,ORD,MIA,0,1197.0,9
2,2,7,AS,SEA,Other,0,978.0,14
6,12,4,AA,DFW,SLC,0,989.0,22
2,5,3,OO,DEN,Other,0,420.0,10
8,8,5,UA,MCO,IAH,0,854.0,14
1,30,4,AS,SEA,Other,0,2422.0,14
8,1,5,WN,Other,Other,1,2295.0,12
12,4,4,WN,MCO,Other,0,551.0,10
8,2,6,DL,Other,MCO,0,944.0,11
10,29,3,WN,Other,CLT,0,584.0,18
7,5,6,AA,Other,DFW,0,1217.0,6
8,7,4,WN,Other,MIA,1,1182.0,14
4,25,5,G4,Other,Other,0,608.0,16
12,14,7,WN,Other,Other,0,632.0,12
5,4,7,DL,Other,ATL,1,749.0,13
7,16,3,OO,Other,DEN,0,483.0,11
3,1,6,DL,Other,ATL,0,356.0,17
12,20,6,B6,EWR,MCO,0,937.0,14
8,8,5,AA,MIA,MCO,0,192.0,9
2,21,5,AA,Other,ORD,0,678.0,18
2,12,3,WN,MIA,Other,0,946.0,17
5,5,1,UA,DEN,LAX,1,862.0,21
3,16,7,AA,DFW,SLC,1,989.0,18
7,16,3,WN,Other,Other,1,546.0,17
1,15,3,AA,Other,CLT,0,430.0,6
3,15,6,WN,Other,Other,0,903.0,11
8,23,6,YX,Other,ORD,0,740.0,14
12,12,5,OO,ORD,Other,0,588.0,9
6,2,1,OO,Other,DFW,0,482.0,18
5,12,1,F9,Other,DEN,0,483.0,14
2,17,1,UA,ORD,SLC,0,1250.0,16
2,2,7,NK,Other,Other,0,973.0,12
9,11,4,AA,DCA,Other,0,562.0,20
11,19,3,WN,PHX,Other,0,1999.0,23
10,24,5,NK,Other,MCO,0,616.0,10
8,5,2,WN,Other,Other,0,842.0,16
6,6,5,OH,Other,CLT,0,221.0,10
8,7,4,OO,Other,IAH,1,1149.0,16
3,11,2,B6,Other,Other,0,1182.0,8
11,27,4,OO,Other,SFO,0,238.0,6
5,11,7,MQ,Other,ORD,0,315.0,11
4,14,1,B6,Other,Other,0,1180.0,5
10,7,2,WN,LAS,Other,0,519.0,19
7,3,4,DL,ATL,Other,0,821.0,8
9,16,2,OO,ORD,Other,1,462.0,9
11,25,2,WN,PHX,Other,0,328.0,10
10,6,1,F9,MCO,Other,0,862.0,5
5,15,4,WN,DEN,Other,0,349.0,21
7,30,3,OO,PHX,Other,0,369.0,7
6,25,3,MQ,Other,MIA,0,530.0,6
10,6,1,DL,BOS,Other,0,1237.0,7
3,25,2,YX,Other,Other,1,665.0,12
11,27,4,AA,PHX,SLC,0,507.0,8
3,10,1,YX,BOS,DCA,0,399.0,13
6,16,1,DL,LAS,BOS,1,2381.0,11
10,6,1,WN,Other,PHX,0,1020.0,11
1,30,4,YX,Other,Other,0,290.0,11
8,1,5,YX,ORD,Other,0,264.0,16
7,2,3,OO,Other,ORD,0,1341.0,8
7,10,4,AA,MIA,DFW,0,1121.0,6
11,5,3,WN,SFO,DEN,1,967.0,12
3,6,4,UA,Other,LAS,0,2065.0,12
12,30,2,OO,IAH,PHX,0,1009.0,14
6,22,7,AA,ORD,LGA,1,733.0,16
6,4,3,OO,DEN,Other,1,423.0,17
6,15,7,B6,Other,ATL,0,760.0,6
9,2,2,WN,Other,Other,0,401.0,14
6,21,6,WN,Other,Other,0,1167.0,16
7,25,5,DL,Other,SLC,0,205.0,13
6,28,6,UA,Other,LAX,0,2486.0,14
10,28,2,OO,Other,LAX,0,373.0,6
8,15,5,AA,Other,DFW,1,929.0,13
8,7,4,AA,LAS,DFW,0,1055.0,7
6,11,3,DL,Other,ATL,0,153.0,18
11,6,4,DL,DCA,ATL,1,547.0,16
8,12,2,OO,Other,DTW,0,231.0,10
7,12,6,B6,Other,MCO,1,1072.0,18
12,13,6,OO,DTW,Other,1,331.0,21
6,12,4,UA,ORD,IAH,0,925.0,6
3,5,3,OO,LAX,Other,0,209.0,21
11,12,3,DL,Other,SEA,0,1770.0,12
1,12,7,WN,Other,Other,0,436.0,15
4,1,2,F9,Other,LAS,1,1521.0,20
3,20,4,OO,SFO,Other,0,329.0,10
1,22,3,WN,DEN,Other,0,895.0,14
9,13,6,NK,EWR,MCO,0,937.0,15
4,1,2,WN,Other,Other,0,1129.0,19
7,25,5,YX,EWR,Other,0,404.0,11
12,3,3,AA,ORD,SFO,0,1846.0,11
2,22,6,UA,EWR,Other,0,212.0,5
8,24,7,NK,Other,IAH,1,966.0,21
5,26,1,AA,Other,PHX,1,2075.0,17
8,2,6,DL,Other,DTW,0,629.0,6
6,24,2,AA,Other,DFW,0,1021.0,11
9,22,1,WN,LAS,MCO,0,2039.0,22
2,14,5,OO,SFO,SLC,1,599.0,14
12,30,2,DL,LGA,Other,0,641.0,8
4,21,1,WN,Other,DCA,0,1184.0,14
11,30,7,AA,Other,CLT,1,603.0,17
7,4,5,DL,Other,ATL,0,373.0,12
5,23,5,AA,DFW,BOS,1,1562.0,14
6,20,5,AA,Other,CLT,0,130.0,5
9,1,1,YX,ORD,Other,0,837.0,20
10,6,1,WN,Other,Other,0,793.0,19
6,18,3,DL,MSP,Other,1,874.0,22
5,15,4,WN,Other,MSP,1,349.0,21
11,25,2,UA,ORD,Other,0,900.0,10
10,31,5,UA,DEN,Other,1,1013.0,9
8,5,2,DL,ATL,DCA,0,547.0,9
1,26,7,OO,Other,DEN,1,280.0,11
6,4,3,UA,ATL,Other,0,534.0,19
11,9,7,WN,Other,Other,0,188.0,19
8,15,5,OO,Other,DEN,1,359.0,17
4,4,5,YX,ORD,Other,0,177.0,10
8,11,1,AS,Other,Other,0,234.0,7
3,23,7,AA,ORD,Other,0,977.0,13
4,19,6,AS,Other,Other,0,1192.0,10
7,18,5,DL,Other,LGA,0,1183.0,18
8,3,7,WN,Other,Other,0,404.0,5
2,18,2,AS,SFO,Other,0,447.0,7
7,7,1,YX,LGA,Other,1,722.0,21
8,12,2,MQ,ORD,Other,1,607.0,9
10,31,5,YX,Other,Other,0,427.0,5
5,28,3,NK,DTW,LGA,0,502.0,10
10,23,4,DL,MSP,Other,0,1426.0,9
7,2,3,UA,SFO,Other,0,2368.0,9
3,17,1,DL,SLC,Other,0,532.0,8
8,25,1,YX,LGA,Other,0,296.0,8
5,15,4,MQ,Other,DFW,0,785.0,19
2,8,6,AS,SEA,Other,0,224.0,9
3,23,7,NK,DFW,DTW,0,986.0,15
9,24,3,F9,DEN,LAX,1,862.0,11
6,27,5,AA,Other,DFW,0,1271.0,6
3,1,6,NK,LAX,DFW,0,1235.0,6
4,1,2,UA,Other,SFO,0,447.0,7
12,10,3,F9,LAX,SFO,0,337.0,19
3,9,7,AA,DFW,Other,1,813.0,8
9,23,2,OO,Other,ATL,0,508.0,18
6,20,5,MQ,DCA,Other,0,599.0,11
8,20,3,AA,Other,PHX,0,952.0,6
9,11,4,F9,Other,PHX,0,1569.0,8
5,7,3,WN,Other,Other,1,461.0,18
3,8,6,F9,LGA,Other,1,419.0,17
6,8,7,G4,Other,Other,0,518.0,13
12,28,7,AA,ORD,Other,1,740.0,16
12,28,7,WN,Other,MCO,0,616.0,18
5,16,5,UA,IAH,MCO,0,854.0,7
7,16,3,WN,Other,DCA,1,601.0,21
11,9,7,DL,ATL,Other,0,425.0,16
2,8,6,UA,DEN,PHX,0,602.0,13
2,13,4,AA,MSP,DFW,0,852.0,18
11,9,7,AA,CLT,Other,0,1032.0,9
11,2,7,B6,Other,Other,0,1576.0,17
12,8,1,AA,Other,CLT,0,1095.0,14
5,28,3,UA,EWR,Other,0,820.0,19
1,9,4,OH,CLT,Other,0,290.0,14
8,6,3,F9,Other,LAS,1,2065.0,7
6,18,3,WN,Other,Other,1,391.0,17
12,18,4,UA,ORD,Other,0,622.0,14
10,6,1,MQ,DFW,Other,0,922.0,15
4,27,7,WN,Other,MCO,0,1033.0,17
1,12,7,G4,Other,Other,0,890.0,19
9,1,1,MQ,DFW,Other,0,158.0,20
4,26,6,MQ,DCA,Other,0,1023.0,12
3,3,1,AA,DCA,DFW,0,1192.0,14
5,15,4,AA,PHX,EWR,1,2133.0,15
4,20,7,MQ,CLT,Other,0,207.0,9
3,5,3,G4,Other,Other,0,721.0,12
5,29,4,AA,CLT,DTW,0,500.0,14
10,8,3,YX,DCA,Other,0,562.0,17
7,7,1,WN,Other,DEN,1,1737.0,16
11,17,1,WN,Other,Other,0,753.0,18
10,8,3,AA,DFW,Other,0,551.0,17
4,10,4,YX,BOS,LGA,0,184.0,12
8,19,2,YX,Other,ORD,0,177.0,12
7,20,7,UA,DEN,DFW,0,641.0,9
6,8,7,AS,SEA,LAX,1,954.0,12
12,23,2,F9,Other,Other,1,1025.0,18
9,28,7,DL,ATL,DFW,0,731.0,8
5,22,4,YX,DCA,Other,0,562.0,19
3,11,2,OH,Other,CLT,0,729.0,7
12,19,5,WN,Other,Other,0,484.0,5
6,28,6,AA,CLT,Other,1,213.0,16
4,15,2,OO,Other,ORD,0,557.0,14
9,1,1,F9,LGA,DFW,1,1389.0,22
6,1,7,AA,CLT,Other,0,290.0,18
1,28,2,UA,DEN,Other,0,964.0,19
7,19,6,WN,Other,PHX,0,1262.0,21
12,18,4,WN,Other,Other,0,475.0,5
12,3,3,DL,ATL,Other,0,481.0,12
7,12,6,DL,Other,DTW,0,837.0,12
4,11,5,AA,MCO,CLT,1,468.0,16
11,6,4,WN,Other,LAS,0,364.0,20
8,19,2,OH,CLT,Other,1,394.0,16
8,18,1,DL,Other,SEA,0,2677.0,22
10,15,3,MQ,Other,DFW,0,355.0,16
3,12,3,OO,Other,LAX,0,851.0,7
7,19,6,OH,Other,CLT,0,708.0,13
